product_id,product_name
109040801,电力半导体器件（5A以上）
109040802,电力微电子组件
109040803,电力集成电路
109040804,继电器
109040805,继电器保护装置
109040806,配电或电器控制设备专用零件
109040901,裸电线
109040902,绝缘电线
109040903,同轴电缆
109040904,专用电缆
109040905,电子元器件引线
109040999,其他电线电缆
109041001,光纤
109041002,光缆
109041101,电气绝缘子
109041102,电气设备用绝缘配件
109041201,内燃机电点火起动装置
109041202,电磁铁及电磁性装置
109041203,风挡刮水器
109041204,除霜器
109041205,去雾器
109041206,内燃机电点火起动装置零件
109041299,其他相关电工器材
109041301,原电池及原电池组
109041302,蓄电池
109041303,太阳能电池
109041304,燃料电池
109041305,其他电池
109041306,电池零部件
109041401,家用冷藏冷冻箱
109041402,家用冷藏箱
109041403,家用冷冻箱
109041499,其他家用制冷电器具
109041501,房间空气调节器
109041502,家用空气湿度调节装置
109041503,家用房间空气清洁装置
109041599,其他家用空气调节器
109041601,家用电风扇
109041602,家用吸排油烟机
109041603,家用换气、排气扇
109041604,电热干手器
109041699,其他家用通风电器具
109041701,家用电热烹调器具
109041702,家用电热烘烤器具
109041703,家用水及饮料加热器具
109041704,家用电炉灶
109041705,家用食品加工电动器具
109041706,家用厨房电清洁器具
109041707,家用饮水电过滤、净化装置
109041799,其他家用厨房电器具
109041801,家用洗衣机
109041802,家用干衣机
109041803,家用脱水机
109041804,电热水器
109041805,家用电清洁器具
109041899,其他家用清洁卫生电器具
109041901,家用理发、吹风电器具
109041902,电动脱毛器
109041903,电美容仪
109041904,电动牙刷
109041905,家用电动按摩器
109041999,其他家用美容、保健电器具
109042001,家用电热取暖器具
109042002,家用电熨烫器具
109042099,其他家用电热电力器具类似产品
109042101,家用空调设备零件
109042102,家用电冰箱用配件
109042103,家用洗衣机用配件
109042104,电动理发工具零件
109042105,电热器具零件
109042106,家用电动器具零件
109042107,家用型过滤、净化装置零件
109042199,其他家用电力器具专用配件
109042201,家用燃气用具
109042202,沼气用具
109042203,太阳能用具
109042204,液体燃料家用器具
109042205,固体燃料家用器具
109042206,铜制家用烹饪或供暖器具
109042207,非电力家用器具零件
109042301,白炽灯泡
109042302,荧光灯
109042303,冷阴极荧光灯
109042304,卤钨灯
109042305,高强度气体放电灯（HID灯）
109042306,照相闪光灯源
109042399,其他电光源
109042401,室内照明灯具
109042402,户外照明用灯具及装置
109042403,装饰用灯
109042404,特殊用途灯具及照明装置
109042405,发光标志、发光铭牌及类似品
109042406,非电气灯具及照明装置
109042407,自供能源灯具
109042408,灯用电器附件
109042409,电光源、灯具及照明装置零件
109042501,机动车辆用电气照明装置
109042502,车辆用视觉信号装置
109042503,自行车照明或视觉、音响信号装置
109042504,车辆用电气音响信号装置
109042505,电气音响或视觉信号装置
109042506,照明及电气信号装置零件
109042599,其他车辆专用照明、信号及其装置
109042601,粒子加速器
109042602,信号发生器（电气装置）
109042603,电气空间加热器具装置
109042604,电篱网激发器
109042605,紫外线辐照设备
109042699,其他具有独立功能电气设备及装置
109050101,光通信设备
109050102,卫星通信设备
109050103,微波通信设备
109050104,散射通信设备
109050105,载波通信设备
109050106,通信导航定向设备
109050107,通信传输设备零件
109050201,程控交换机
109050202,ATM交换机
109050203,光交换机
109050204,通信交换设备零件
109050299,其他通信交换设备
109050301,收发合一中小型电台
109050302,电话单机
109050303,数据终端设备
109050304,通信终端设备用零件
109050401,数字蜂窝移动电话系统设备
109050402,集群通信系统设备
109050403,无中心选址通信系统设备
109050404,移动通信设备零件
109050501,移动通信手持机（手机）
109050502,移动通信终端设备零件
109050599,其他移动通信终端设备
109050601,光纤接入设备
109050602,铜缆接入设备
109050603,电力线宽带接入设备（BPL）
109050604,固定无线接入设备
109050701,雷达设备
109050702,无线电导航设备
109050703,无线电遥控设备
109050704,雷达及无线电导航设备零件
109050801,广播电视节目制作及播控设备
109050802,广播电视发射及传输设备
109050803,应用广播电视设备
109050804,广播电视设备专用配件
109050901,电子计算机整机
109050902,计算机数字式处理部件
109051001,网络控制设备
109051002,网络接口和适配器
109051003,网络连接设备
109051004,网络优化设备
109051005,网络检测设备
109051099,其他计算机网络设备
109051101,终端显示设备
109051102,输入设备及装置
109051103,输出设备及装置
109051104,外存储设备及部件
109051105,阅读机、数据转录及处理机械
109051201,微机板卡
109051202,计算机电源
109051299,其他电子计算机配套产品及耗材
109051301,访问控制类设备
109051302,边界防护类设备
109051303,数据保护类设备
109051304,安全检测类设备
109051305,安全智能卡类设备
109051306,密钥管理类设备
109051307,税控设备
109051399,其他信息系统安全设备
109051401,电子管
109051402,电子束管
109051403,射线计数管
109051404,真空开关管
109051405,真空电子器件零件
109051499,其他真空电子器件
109051501,半导体二极管
109051502,半导体三极管
109051503,小信号晶体管
109051504,功率晶体管
109051505,半导体敏感器件
109051599,其他半导体分立器件
109051601,电子束光电器件
109051602,电真空光电子器件
109051603,半导体光电器件
109051604,激光器件
109051700,集成电路
109051800,微电子组件
109051901,电容器
109051902,电阻器及电阻网络
109051903,电位器
109051904,频率控制元器件
109051905,磁性材料元件
109051906,电声器件
109051907,射频元器件
109051908,电子元件、组件零件
109051999,其他电子元件
109052000,传感器
109052100,印制电路板
109052201,视频设备
109052202,家用影视摄、录、放设备
109052203,家用音响设备
109052204,汽车用音响设备
109052205,家用音视频设备用配件
109052299,其他家用音视频设备
109059900,其他未列明电子设备
109060101,工业自动调节仪表
109060102,工业自动控制系统
109060103,楼宇控制系统
109060104,工业自动调节仪表与控制系统零件、附件
109060201,温度测量仪表
109060202,压力测量仪表
109060203,流量测量仪表
109060204,物位、液位测量仪表
109060205,显示仪表、记录仪
109060206,执行器
109060299,其他工业仪表
109060301,电能表
109060302,自动抄表系统（不含表）
109060303,电力负荷控制系统
109060304,电磁参数测量仪器仪表
109060305,电磁参量分析与记录装置
109060306,配电系统电气安全检测与分析装置
109060307,电源装置
109060308,标准与校验设备
109060309,扩大量限装置
109060310,电力自动化仪表及系统
109060311,自动测试系统与虚拟仪器
109060312,非电量电测仪表及装置
109060313,电工仪器仪表零部件
109060399,其他电工仪器仪表
109060401,绘图台及绘图机
109060402,绘图工具
109060403,划线用具
109060404,数学计算器具
109060405,量具
109060406,手动测量长度器具
109060407,量仪
109060408,机械量仪表
109060409,数显装置
109060410,测量仪器
109060499,其他绘图、计算仪器及零件
109060501,电化学式分析仪器
109060502,光学分析仪器
109060503,热学分析仪器
109060504,质谱仪器
109060505,波谱仪器
109060506,色谱仪器
109060507,电泳仪
109060508,能谱仪及射线分析仪器
109060509,物性分析仪器
109060510,气体分析测定装置
109060511,分析仪器及装置零件、附件
109060599,其他分析仪器及装置
109060601,试验机
109060602,真空计
109060603,动力测试仪器
109060604,天平仪器
109060605,环境试验设备
109060606,产品、材料检验专用仪器
109060607,检测器具及设备
109060608,试验机械，相关检测仪器、器具零件
109060701,水污染监测仪器
109060702,气体或烟雾分析、检测仪器
109060703,噪声监测仪器，相关环境监测仪器
109060801,汽车仪器仪表
109060802,计数装置
109060803,速度计及转速表
109060804,汽车速测仪
109060805,频闪观测仪
109060806,计数装置、速度计及转速表零件
109060901,定向罗盘及定位系统
109060902,航空或航天导航仪器及装置
109060903,船舶导航系统
109060904,导航仪器及装置零件、附件
109061001,测距仪
109061002,经纬仪
109061003,电子速测仪
109061004,水准仪
109061005,平板仪
109061006,垂准仪
109061007,建筑施工激光仪器
109061008,空间扫描测量仪
109061009,摄影测量系统
109061010,测量型GNSS接收机
109061011,大地测量仪器零件、附件
109061099,其他大地测量仪器
109061101,气象观测仪器
109061102,水文仪器
109061103,气象、水文仪器及装置零件、附件
109061199,其他气象、水文仪器及装置
109061201,农、林专用仪器
109061202,牧业专用仪器
109061203,渔业专用仪器
109061301,测震仪器
109061302,地震前兆仪器
109061303,其他地震专用仪器
109061304,金属、矿藏探测器
109061305,钻探测试、分析仪器
109061306,金属、矿藏探测器零件
109061401,电气化教学设备
109061402,供示范用机器或装置
109061499,其他教学专用仪器
109061501,离子射线测量或检验仪器
109061502,离子射线应用设备
109061503,核辐射监测报警仪器
109061504,放射性物体加工计量仪器
109061505,辐照加工用仪器设备
109061506,辐射无损检测、探伤仪器
109061599,其他核子及核辐射测量仪器
109061601,光学检测仪器及设备
109061602,通信测量仪器
109061603,通用电子测量仪器
109061604,广播电视测量仪器
109061605,新型显示器件测量仪器
109061606,新型材料测试仪器
109061607,集成电路测试仪器
109061608,微波测量仪器
109061609,印制电路板测量仪器
109061610,声学测量仪器
109061611,干扰场强测量仪器
109061612,电子测量仪器零、附件
109061699,其他光学、电子测量仪器
109061701,纺织专用测试仪器
109061799,其他纺织相关专用测试仪器
109061801,钟
109061802,高档手表
109061803,其他表
109061804,组装钟表机心
109061805,未组装钟表机心
109061806,定时器
109061807,时间记录器及类似计时仪器
109061808,钟表零配件
109061809,表带及其零件
109061901,光学望远镜
109061902,天文仪器
109061903,显微镜
109061904,望远镜瞄准具及类似器具
109061905,物镜
109061906,已装配光学元件
109061907,偏振材料制片及板
109061908,光学仪器零件、附件
109062001,眼镜成镜
109062002,眼镜片
109062003,眼镜框架及其零件
109062004,眼镜盒（袋）
109062101,电影摄影机
109062102,电影放映机
109062103,电路投影装置
109062104,银幕
109062105,电影设备零件和附件
109062201,照相机
109062202,照相机器材
109062203,缩微设备
109062204,照相机、缩微阅读机零件
109062301,自动洗印设备
109062302,非自动洗印用装置和设备
109062303,照相及电影洗印设备零件
109062401,幻灯机
109062402,投影仪
109062403,幻灯及投影设备附件、零件
109062501,静电复印设备
109062502,胶印设备
109062503,办公印刷设备
109062504,复印设备配套装置、零件
109062599,其他复印和胶版印制设备
109062601,装有计算和电子装置设备
109062602,银行专用机器
109062701,打字机及文字处理机
109062702,削笔类用具
109062703,文件装订用机械
109062799,其他文化、办公用设备或器具
109069900,其他仪器仪表及文化、办公用机械
109990000,其他机械、设备类产品
110010101,发电
110010102,供电
110010201,热力
110010202,供热
110010300,冷气
110020101,焦炉煤气
110020102,高炉煤气
110020103,油制气
110020104,水煤气
110020105,发生炉煤气
110020106,加压气化炉煤气
110020199,其他煤气
110020201,人工煤气
110020202,民用天然气
110020203,液化天然气（LNG）
110020204,民用液化石油气
110030101,自来水
110030102,再生水
110030103,淡化水
110030104,天然水
110030201,自然冰
110030202,工业人造冰
110030203,自然雪
110030204,人造雪
110039900,其他水冰雪
201010000,稀土冶炼分离产品加工劳务
201020000,垃圾处理、污泥处理处置劳务
201030000,污水处理劳务
201040000,工业废气处理劳务
201050000,其他加工劳务
301010101,铁路旅客运输服务
301010102,道路旅客运输服务
301010201,铁路货物运输服务
301010202,道路货物运输服务
301010299,其他陆路货物运输服务
301020101,国内水路旅客运输服务
301020102,国际水路旅客运输服务
301020103,港澳台水路旅客运输服务
301020201,国内水路货物运输服务
301020202,国际水路货物运输服务
301020203,港澳台水路货物运输服务
301020301,水路旅客运输期租业务
301020302,水路货物运输期租业务
301020401,水路旅客运输程租业务
301020402,水路货物运输程租业务
301030101,航空旅客运输服务
301030102,航空货物运输服务
301030103,航空运输湿租业务
301030200,航天运输服务
301040101,国内液体管道运输服务
301040102,国际液体管道运输服务
301040103,港澳台液体管道运输服务
301040201,国内气体管道运输服务
301040202,国际气体管道运输服务
301040203,港澳台气体管道运输服务
301040301,国内固体管道运输服务
301040302,国际固体管道运输服务
301040303,港澳台固体管道运输服务
301049901,国内其他管道运输服务
301049902,国际其他管道运输服务
301049903,港澳台其他管道运输服务
301050100,无船承运
301050201,无运输工具承运铁路运输服务
301050202,无运输工具承运道路运输服务
301050301,无运输工具承运水路旅客运输服务
301050302,无运输工具承运水路货物运输服务
301050401,无运输工具承运航空旅客运输服务
301050402,无运输工具承运航空货物运输服务
301050500,无运输工具承运管道运输服务
301050601,无运输工具承运旅客联运运输服务
301050602,无运输工具承运货物联运运输服务
301059901,其他无运输工具承运旅客运输业务
301059902,其他无运输工具承运货物运输业务
301060100,旅客联运服务
301060200,货物联运服务
301990100,其他旅客运输服务
301990200,其他货物运输服务
302010101,函件寄递服务
302010102,包裹寄递服务
302010199,其他邮件寄递服务
302010200,邮票发行服务
302010300,报刊发行服务
302010400,邮政汇兑
302019900,其他邮政普遍服务
302020000,邮政特殊服务
302030100,邮册等邮品销售服务
302030200,邮政代理服务
302039900,其他未列邮政服务
303010100,语音通话服务
303010200,出租或出售网络元素
303020100,短信和彩信服务
303020200,电子数据和信息的传输及应用服务
303020300,互联网接入服务
303020400,广播电视信号传输服务
303020500,卫星电视信号落地转接服务
303029900,其他增值电信服务
304010100,研发服务
304010200,技术咨询服务
304010300,合同能源管理服务
304010401,工程勘察服务
304010402,地质勘查服务
304010403,专业技术服务
304010500,专业技术服务
304020101,软件开发服务
304020102,软件咨询服务
304020103,软件维护服务
304020104,软件测试服务
304020199,其他软件服务
304020201,电路设计服务
304020202,电路测试服务
304020203,相关电路技术支持服务
304020300,信息系统服务
304020400,业务流程管理服务
304020500,信息系统增值服务
304030101,工程设计服务
304030102,专业设计服务
304030103,文印晒图服务
304030199,其他设计服务
304030200,知识产权服务
304030301,广告发布服务
304030302,广告代理服务
304030401,会议服务
304030402,展览服务
304040101,航空地面服务
304040102,通用航空服务
304040201,客运港口码头服务
304040202,货运港口码头服务
304040299,其他港口码头服务
304040301,铁路货运客运场站服务
304040302,道路货运客运场站服务
304040400,打捞救助服务
304040501,国内货物运输代理服务
304040502,国际货物运输代理服务
304040503,港澳台货物运输代理服务
304040600,代理报关服务
304040701,农产品仓储服务
304040702,专业仓储服务
304040703,运输货场仓储服务
304040704,商业流通仓储服务
304040799,其他仓储服务
304040800,装卸搬运服务
304040901,收件服务
304040902,分拣服务
304040903,派送服务
304050101,有形动产融资租赁服务
304050102,有形动产融资租赁售后回租服务
304050103,不动产融资租赁服务
304050199,其他融资租赁服务
304050201,有形动产经营租赁服务
304050202,不动产经营租赁
304060100,认证服务
304060201,工程监理服务
304060299,其他鉴证服务
304060300,咨询服务
304070101,广播节目制作服务
304070102,电视节目制作服务
304070103,电影制作服务
304070104,音像制作服务
304070201,广播节目发行服务
304070202,电视节目发行服务
304070203,电影发行服务
304070301,广播节目播出服务
304070302,电视节目播出服务
304070303,电影放映服务
304080101,物业管理服务
304080199,其他企业管理服务
304080201,货物运输代理服务
304080202,代理报关服务
304080203,婚姻介绍服务
304080204,人力资源外包服务
304080299,其他经纪代理服务
304080301,劳务派遣服务
304080399,其他人力资源服务
304080400,安全保护服务
304990000,其他现代服务
305010000,工程服务
305020000,安装服务
305030000,修缮服务
305040000,装饰服务
305990000,其他建筑服务
306010100,金融同业往来业务
306010200,金融机构农户小额贷款
306010300,国家助学贷款
306010400,国债
306010500,地方政府债
306010600,住房公积金个人住房贷款
306010700,外汇局外汇贷款
306010800,统借统还
306010901,有形动产融资性售后回租
306010902,不动产融资性售后回租
306010999,其他融资性售后回租
306011001,企业贷款
306011002,个人贷款
306011003,票据贴现
306019900,其他贷款服务
306020000,直接收费金融服务
306030101,一年期以上的返还性人身保险和健康保险服务
306030199,其他人身保险服务
306030201,出口货物保险服务
306030202,机动车交通事故责任强制保险服务
306030203,农牧业保险服务
306030204,国际航运保险服务
306030299,其他财产保险服务
306040100,股票转让
306040200,债券转让
306040300,外汇转让
306049900,其他金融商品转让
307010100,文化服务
307010200,体育服务
307020101,学历教育服务
307020102,非学历教育服务
307020103,教育辅助服务
307020200,医疗服务
307030100,旅游服务
307030200,娱乐服务
307040100,餐饮服务
307040200,住宿服务
307050100,殡葬服务
307050200,养老服务
307050300,员工制家政服务
307050400,育养服务
307059900,其他居民日常服务
307990000,其他生活服务
401010000,专利技术
401020000,非专利技术
405010100,出让土地使用权
405010200,收回土地使用权
405019900,其他土地使用权
405020000,探矿权
405030000,采矿权
405990000,其他自然资源使用权
501010100,房地产开发住宅
501010200,取得的住宅
501010300,房改房
501019900,其他住房
501020100,房地产开发商业用房
501020200,取得的商业用房
501029900,其他商业用房
501990000,其他建筑物
