product_id,value,n_units_raw,n_units_std,n_dims,n_units_phys,dom_unit,dom_dim,dom_share
107040303,755149082.7900002,32,10,8,4,千克,MASS,0.9955
104030502,752217743.2899998,79,21,11,5,个,COUNT,0.4737
107030204,750975375.7099999,50,13,6,2,瓶,CONTAINER,0.4742
109024701,750889233.39,76,15,10,4,个,COUNT,0.8363
109013504,750826446.3500023,47,11,6,1,个,COUNT,0.9277
306010901,749510581.7900003,29,16,12,4,UNKNOWN,UNKNOWN,0.4859
101040200,748990261.7000005,66,13,8,2,千克,MASS,0.8602
106050299,747360217.35,105,20,11,5,个,COUNT,0.4335
109030101,745204831.2199999,53,15,11,5,个,COUNT,0.7753
109051904,744592892.0499994,51,15,10,4,个,COUNT,0.9635
109062602,743379530.7799984,57,20,10,4,个,COUNT,0.934
103010899,743247616.3100002,138,15,9,3,千克,MASS,0.3729
104020107,743228574.9300005,50,11,9,3,个,COUNT,0.9812
106040702,742387162.4300008,52,15,11,5,个,COUNT,0.8854
307020102,736354360.8100002,89,14,9,2,UNKNOWN,UNKNOWN,0.6042
101030304,728615407.69,13,8,7,3,千克,MASS,0.9903
103010803,727868732.6200005,192,14,8,2,千克,MASS,0.317
103020199,727593605.2800001,156,19,10,3,袋,CONTAINER,0.2575
109013005,727076127.6899997,124,23,12,5,个,COUNT,0.8082
109025311,726078791.1199994,127,23,12,5,个,COUNT,0.7686
106040603,725504613.3900017,122,21,13,6,个,COUNT,0.5592
107021003,725329330.8599999,54,19,11,5,千克,MASS,0.9309
109031401,725096203.8399998,59,14,11,5,个,COUNT,0.8113
109032106,719087992.9100002,98,21,11,5,个,COUNT,0.5855
109020302,718602406.9100001,33,10,9,3,个,COUNT,0.9963
108040900,718114723.2499999,61,20,11,5,个,COUNT,0.7194
109011301,717920922.4199995,82,21,11,4,个,COUNT,0.9666
109020306,715708662.1699997,68,19,13,5,个,COUNT,0.8145
109013203,715479336.6699985,127,22,12,6,个,COUNT,0.8655
109060101,714990790.5999999,97,20,11,5,个,COUNT,0.7935
105010803,711862572.4400016,128,21,12,6,个,COUNT,0.5207
109024205,711389662.47,52,19,9,3,套,SET,0.4559
103010403,710991844.46,40,14,7,2,千克,MASS,0.4002
109050103,708221398.4699999,46,14,10,4,套,SET,0.5075
104010101,708108700.93,56,20,12,6,千克,MASS,0.9146
107050804,706399875.6900055,141,21,12,6,个,COUNT,0.8235
109052299,706326943.3300011,65,21,12,5,个,COUNT,0.8255
109011201,704382955.5199999,50,12,10,3,个,COUNT,0.8456
102049908,702701156.38,34,15,10,4,千克,MASS,0.9782
109062001,701278836.9600005,90,14,9,4,副,SET,0.5163
107030804,693727379.1800002,93,18,9,2,盒,CONTAINER,0.5388
109020308,692045314.85,57,17,13,5,个,COUNT,0.8055
109041903,689859906.029999,24,10,7,1,个,COUNT,0.9741
109060202,689691586.1400012,119,22,12,6,个,COUNT,0.8902
108031602,687357239.5299999,28,12,8,4,千克,MASS,0.9805
109011601,686375480.1100001,40,13,10,4,套,SET,0.598
103010504,685868847.19,41,15,9,3,千克,MASS,0.865
109024213,685280002.7599993,102,20,10,4,个,COUNT,0.7361
104030599,683117257.3400002,96,21,12,5,个,COUNT,0.7412
106050102,679595541.9800004,92,21,11,5,千克,MASS,0.6498
109023102,675040266.2399998,97,20,12,5,千米,LENGTH,0.3986
109020702,674224671.0799998,49,17,11,5,个,COUNT,0.8152
307040100,673903156.7200001,104,24,12,4,UNKNOWN,UNKNOWN,0.7494
109060701,672826606.7299991,42,18,11,3,套,SET,0.811
106051205,671051573.5100021,100,19,11,5,个,COUNT,0.8513
109042199,664777467.9900013,78,19,11,5,个,COUNT,0.872
304080204,663857746.0599998,24,12,9,3,UNKNOWN,UNKNOWN,0.6677
105020105,663055374.1900023,161,21,13,6,个,COUNT,0.7089
109060301,661868625.18,67,18,12,5,个,COUNT,0.8123
109012907,661294607.8200003,74,21,13,6,个,COUNT,0.6819
109010504,661064610.68,54,18,11,5,个,COUNT,0.9782
102050399,654753132.6999997,58,19,12,6,千克,MASS,0.9064
101010301,654247488.7,87,21,12,5,千克,MASS,0.7692
103010301,654049554.9499998,95,17,9,3,千克,MASS,0.7505
109025301,652998610.8399999,109,21,11,5,个,COUNT,0.4977
109011214,650188945.8199998,115,22,13,6,个,COUNT,0.4784
103010502,649180555.120001,39,13,7,3,千克,MASS,0.9497
106010304,648364455.3299999,105,19,11,5,千克,MASS,0.4449
109012500,647661754.3700002,292,21,11,5,个,COUNT,0.647
109020605,641411896.2900001,57,14,10,4,个,COUNT,0.4115
109024705,640792275.43,54,13,9,3,个,COUNT,0.7825
107020208,640613749.03,26,8,5,2,千克,MASS,0.9991
104020120,640441771.7000002,34,14,9,4,个,COUNT,0.9874
101011503,639187824.8100001,103,15,9,3,千克,MASS,0.7727
106050999,637138055.2100062,47,10,7,2,个,COUNT,0.753
109060601,634341355.0200008,57,21,11,5,个,COUNT,0.8173
105010501,631208444.5599998,91,20,13,6,个,COUNT,0.3605
109060205,629793213.2700002,74,18,10,4,个,COUNT,0.7969
107030104,627946081.95,67,16,8,2,千克,MASS,0.8525
103020801,624991170.6399997,53,14,8,2,箱,CONTAINER,0.3825
109041101,624805791.5599998,68,17,10,4,个,COUNT,0.7983
107020902,624698036.4499998,121,22,12,5,千克,MASS,0.812
107040103,624481815.64,34,16,9,4,千克,MASS,0.9844
108040703,623145242.260001,87,16,9,3,个,COUNT,0.8386
109020701,620369506.82,60,14,11,5,个,COUNT,0.3428
107060301,619168205.6600001,108,22,12,5,千米,LENGTH,0.367
108040702,618288377.3600018,173,23,12,6,个,COUNT,0.5402
109031700,615291523.1000028,64,16,10,4,个,COUNT,0.9675
109042699,614625837.7999998,73,18,10,4,个,COUNT,0.5711
109025499,612848176.9,58,16,11,5,批,BATCH,0.803
109060511,612085415.0999997,166,22,11,4,个,COUNT,0.5905
109040903,610999054.3500003,74,16,10,4,千米,LENGTH,0.6584
109061908,610183093.12,72,20,11,5,个,COUNT,0.8388
108040399,609163068.7899984,136,22,12,5,个,COUNT,0.7453
109024903,608072805.1999999,51,17,10,4,套,SET,0.4527
109040404,607236599.7399999,40,12,8,3,个,COUNT,0.9336
109062403,606253860.0500003,45,15,10,4,个,COUNT,0.8905
107020114,605974031.6900003,41,16,9,4,千克,MASS,0.9556
108012703,602824643.0700002,46,16,10,5,千克,MASS,0.8595
104020501,601988991.2799994,113,19,10,4,个,COUNT,0.792
108041101,600432357.4600004,109,20,12,6,千克,MASS,0.8541
106040606,598121163.9500008,150,18,10,4,个,COUNT,0.9133
106040805,597873016.0299999,63,18,11,5,套,SET,0.5362
108040302,595947216.4799999,227,23,13,6,个,COUNT,0.5966
101049900,593948945.4600005,110,17,10,4,千克,MASS,0.6211
108040412,593102186.6699997,545,24,12,6,个,COUNT,0.6836
109025299,591678815.3200009,120,27,14,6,套,SET,0.4539
102050401,589753357.7600003,72,19,11,5,千克,MASS,0.9188
103030902,588609256.4399998,69,15,8,3,个,COUNT,0.4727
109011602,587550474.5300001,118,19,12,5,套,SET,0.4308
103010601,587438443.94,35,14,8,2,千克,MASS,0.9586
103030706,585958168.01,159,18,11,4,箱,CONTAINER,0.3408
109040604,585140278.2799999,90,20,10,4,个,COUNT,0.8171
106051304,584257119.3999958,84,20,11,5,个,COUNT,0.6056
304020203,583983756.3800001,69,17,13,5,UNKNOWN,UNKNOWN,0.5072
109050402,583513030.5200002,28,10,8,2,套,SET,0.7118
304030200,582414288.4200001,43,13,8,1,UNKNOWN,UNKNOWN,0.5687
104010201,581409877.5700002,56,17,10,5,千克,MASS,0.9032
107021501,578999726.8600001,37,14,7,3,千克,MASS,0.6779
104011307,577489935.1700003,164,19,11,4,个,COUNT,0.4894
105020204,576625049.2,131,23,13,5,个,COUNT,0.5149
107050501,575164136.2700001,49,17,11,5,千克,MASS,0.9614
303010200,575137414.7900002,33,15,13,5,月,TIME,0.3893
109061808,572535462.1500008,43,15,11,5,个,COUNT,0.859
107020111,571171647.9799999,40,12,7,3,千克,MASS,0.9948
107050801,570891113.1299993,170,20,10,4,个,COUNT,0.4984
106040303,568657964.2099996,95,20,10,4,个,COUNT,0.6494
103010604,565022691.7400002,38,12,6,2,千克,MASS,0.9793
109025306,562315722.5100002,156,24,13,5,个,COUNT,0.5035
108041399,562209305.1400003,86,20,11,5,千克,MASS,0.7902
107030501,562207340.21,48,15,9,3,千克,MASS,0.7024
103020206,560972538.5499992,230,17,9,3,千克,MASS,0.3145
107030403,559708516.7500001,73,12,6,2,盒,CONTAINER,0.5239
109042203,559578687.85,44,15,12,5,个,COUNT,0.5418
109041499,558555564.5500001,56,25,14,6,个,COUNT,0.4843
105010304,556292083.1999997,69,16,11,5,个,COUNT,0.7485
405010100,555677677.9100001,16,9,9,3,平方米,AREA,0.8921
108010702,555653846.5499998,67,19,11,5,千克,MASS,0.3416
107021408,555267219.82,41,14,7,4,千克,MASS,0.9883
109020104,554828576.6500001,49,13,10,4,个,COUNT,0.6558
102050201,549691149.7800002,53,18,11,5,千克,MASS,0.627
107020304,547709774.86,9,7,7,2,千克,MASS,0.9999
108041999,547626266.1200004,118,21,12,5,个,COUNT,0.5828
109024799,547348187.2499998,40,15,9,3,个,COUNT,0.6058
109010204,546889946.1,53,19,12,6,个,COUNT,0.8398
304070101,546638877.43,27,14,10,2,UNKNOWN,UNKNOWN,0.7814
105010404,541900443.6299998,92,22,11,5,个,COUNT,0.6683
107022604,541722240.1700011,44,17,9,3,千克,MASS,0.8239
109051302,541381364.0999998,66,20,12,5,个,COUNT,0.5756
106041001,539404060.03,42,16,11,5,个,COUNT,0.7904
109010602,537489217.03,42,13,10,4,个,COUNT,0.9612
109060201,533817216.2800005,95,19,10,4,个,COUNT,0.8502
109030702,532508882.51,29,9,8,2,个,COUNT,0.9861
107021508,531793460.66999996,25,13,8,3,千克,MASS,0.9923
103011302,530291155.4300001,216,16,8,2,千克,MASS,0.4323
108040102,528842857.32,95,23,14,6,千克,MASS,0.5741
103020102,528508878.61,176,19,10,4,个,COUNT,0.2994
107020302,527722978.99000007,58,20,12,5,千克,MASS,0.9217
109050201,527536587.23000014,43,14,9,2,个,COUNT,0.7527
109020209,526791627.87999976,64,17,10,4,个,COUNT,0.6862
107021407,524969808.98999995,45,16,9,4,千克,MASS,0.9556
109060608,523812855.67000014,122,22,11,4,个,COUNT,0.6634
106050210,522847619.30000013,100,21,11,4,套,SET,0.4361
107020303,522789840.83000004,36,12,9,4,千克,MASS,0.924
109040502,522328157.17999977,68,18,12,5,个,COUNT,0.5203
109041802,521682011.83999974,41,16,9,2,个,COUNT,0.9318
107030103,521487009.2900001,71,13,7,2,千克,MASS,0.4374
103020901,519773677.2599997,94,15,9,3,箱,CONTAINER,0.5536
104030304,518543458.47999996,131,24,13,6,个,COUNT,0.6774
109023301,518280471.41,63,19,10,4,个,COUNT,0.5026
106050702,516858898.9999999,111,18,11,5,平方米,AREA,0.6763
108041901,516677842.7799992,83,20,13,6,个,COUNT,0.9102
103020202,514885620.0299997,181,15,9,3,盒,CONTAINER,0.3488
109042099,513964244.9000001,70,22,13,6,个,COUNT,0.5434
109040905,513699443.33,77,15,11,6,个,COUNT,0.8039
102040299,511989602.139999,37,13,11,5,千克,MASS,0.9656
107020203,511486195.0299998,44,13,8,4,千克,MASS,0.9807
109011304,510950718.44999933,92,21,12,5,个,COUNT,0.9128
104030100,510332946.4200001,61,17,11,4,平方米,AREA,0.3823
106020300,509427826.9900001,117,25,12,5,个,COUNT,0.6666
104010506,509319222.11000013,84,15,11,5,个,COUNT,0.9316
104010206,505969197.38000005,57,16,10,5,千克,MASS,0.4324
107040399,504506207.8700001,68,17,10,5,千克,MASS,0.8219
104011401,499534686.36000013,54,16,9,3,个,COUNT,0.9523
109042301,499260744.120002,97,18,11,6,个,COUNT,0.9482
109024100,499224403.9799991,68,20,11,5,个,COUNT,0.7672
103010399,499197817.1700002,97,18,10,4,千克,MASS,0.7784
109042404,498423538.04000014,98,18,11,5,个,COUNT,0.6368
108012801,498051774.8399999,117,20,11,5,个,COUNT,0.8853
107030805,494849038.9999998,237,22,11,5,盒,CONTAINER,0.356
108010304,494798479.18000025,71,20,11,5,千克,MASS,0.6468
109011403,494626161.90999985,49,12,11,5,个,COUNT,0.6657
103020701,494229470.9799999,62,15,9,4,千克,MASS,0.8574
109060607,494195600.3100003,92,23,12,5,个,COUNT,0.4507
107020212,494148635.3599999,24,9,6,2,千克,MASS,0.9965
104020119,491710533.2,45,14,10,3,套,SET,0.5712
107021602,491536927.5200001,47,15,8,4,千克,MASS,0.9938
109030106,490345949.03999996,34,13,10,4,个,COUNT,0.6026
109010302,489919845.05,21,10,7,3,套,SET,0.9697
107021808,489097553.41,39,11,8,4,千克,MASS,0.9535
107060115,489051270.56,64,18,12,5,个,COUNT,0.6534
109051599,488579704.99999976,40,11,10,4,个,COUNT,0.9526
104010104,488280428.58999974,100,20,11,5,个,COUNT,0.4855
304040704,487906109.27000016,67,27,13,5,个,COUNT,0.3756
106010104,487165578.73,51,17,10,5,千克,MASS,0.9707
109012401,484500060.64000016,83,16,10,4,个,COUNT,0.9104
105010901,484482663.00000006,92,20,11,5,立方米,VOLUME,0.5593
304080202,484353668.02000016,42,17,10,2,UNKNOWN,UNKNOWN,0.4328
108010401,484092555.9400003,77,17,11,5,平方米,AREA,0.5689
108041405,483389729.9499992,194,20,11,5,个,COUNT,0.5075
104030303,482495956.2699998,57,17,11,5,个,COUNT,0.8173
109050301,482369812.18,20,7,6,2,套,SET,0.8748
103020105,479746386.78000003,156,17,11,4,箱,CONTAINER,0.6331
109062002,479041863.70999986,54,13,8,3,个,COUNT,0.4186
109042106,478562784.2499995,53,15,11,4,个,COUNT,0.9862
109010403,477709319.78,36,12,9,3,个,COUNT,0.4904
108010799,477414081.39000005,72,20,11,5,千克,MASS,0.6014
109052204,477193915.00999993,26,12,9,3,个,COUNT,0.9251
108012803,475936676.24999976,166,19,10,5,个,COUNT,0.6656
109012406,475509900.82,56,13,10,4,个,COUNT,0.9399
109060506,474111479.34,112,21,12,4,套,SET,0.5349
109012407,472500326.31999993,70,14,9,3,套,SET,0.5919
104030202,470561162.99000007,63,17,11,5,千米,LENGTH,0.5993
109022816,469350137.3,45,18,11,5,个,COUNT,0.8688
109011213,469275846.05,40,13,11,4,个,COUNT,0.8917
107029901,467281990.47999954,145,21,10,4,千克,MASS,0.2704
109025302,466801504.65999967,86,21,11,4,OTHER,OTHER,0.3955
108010899,466260524.46999985,78,20,11,5,平方米,AREA,0.3723
109024611,466090426.96999997,44,18,9,3,个,COUNT,0.8376
109013402,465857856.5099999,55,21,11,5,个,COUNT,0.7937
104011005,465376392.65,65,19,11,5,千克,MASS,0.919
304020104,465235866.30999994,38,12,8,1,UNKNOWN,UNKNOWN,0.7029
109024206,463688585.54000103,35,13,8,2,个,COUNT,0.8092
104010902,462708748.65000004,90,21,11,5,个,COUNT,0.3839
107021601,461903914.49000007,19,7,4,2,千克,MASS,0.9969
109025401,458334616.84999985,76,22,14,6,个,COUNT,0.5186
108012006,458156845.08000004,63,18,11,5,千克,MASS,0.4597
103011199,456449304.7700022,115,15,8,2,盒,CONTAINER,0.4694
107050902,456108914.73,84,19,11,5,个,COUNT,0.6811
109030105,453812150.7700001,57,17,10,4,个,COUNT,0.7577
107029903,452802660.00000316,114,18,10,4,箱,CONTAINER,0.6703
107050300,452105686.27999985,133,21,11,5,千克,MASS,0.4118
109023212,451909976.08999985,46,18,11,4,个,COUNT,0.8838
109020699,451587622.34,49,15,10,4,个,COUNT,0.481
102050506,450181668.67,8,5,5,2,千克,MASS,0.9834
109010508,449917875.2099997,51,16,10,4,个,COUNT,0.9195
109051002,446979106.98999965,69,19,11,4,个,COUNT,0.7624
104030601,446587388.37000006,30,9,8,4,平方米,AREA,0.4981
106040802,445415684.0999982,84,18,10,4,个,COUNT,0.7019
107030214,445285672.87,144,17,10,4,瓶,CONTAINER,0.3948
104010203,445283751.43,57,17,10,4,千克,MASS,0.6493
106040703,444173714.9599996,47,16,11,5,个,COUNT,0.9475
109051502,443686584.5199997,33,8,7,2,个,COUNT,0.9587
301030102,441036092.6899999,23,13,9,2,UNKNOWN,UNKNOWN,0.5745
109032501,440012888.94,32,16,10,3,个,COUNT,0.9987
106020201,438847586.7800011,195,23,11,3,个,COUNT,0.6666
101010104,438772530.81999993,134,26,14,6,千克,MASS,0.4947
109023199,437635677.85,86,20,12,5,个,COUNT,0.4995
109012904,436608086.4200001,63,20,10,4,个,COUNT,0.6421
108040411,436367928.64000076,176,23,13,6,个,COUNT,0.7945
103011203,436214350.9799999,98,17,9,3,千克,MASS,0.9138
106020106,434749424.5300002,71,25,13,5,套,SET,0.4176
107020236,433747696.39,16,8,7,2,千克,MASS,0.9978
109012603,431672724.7299999,61,19,11,5,个,COUNT,0.5408
304040101,431129731.36,40,15,10,3,UNKNOWN,UNKNOWN,0.9029
304070104,430479529.34,28,11,7,1,UNKNOWN,UNKNOWN,0.9154
107021904,429933819.3500001,86,22,12,5,个,COUNT,0.4156
107030102,429260330.2800001,104,15,7,2,盒,CONTAINER,0.3866
103021299,429002321.1,62,18,11,4,千克,MASS,0.76
109021501,428779219.51,53,17,10,4,罐,CONTAINER,0.4511
109061601,428493173.0500002,52,20,12,5,个,COUNT,0.7077
109024504,428131634.75000006,31,14,8,3,套,SET,0.5585
108010901,425449561.49,79,19,12,6,千克,MASS,0.4112
304040902,424038682.2400001,25,14,8,2,月,TIME,0.3957
107040499,423533037.44,49,17,10,5,千克,MASS,0.8164
109040501,423160540.5499998,93,19,12,5,个,COUNT,0.6702
107020221,420297845.23999983,32,13,7,3,千克,MASS,0.9877
108032202,420036388.18999994,28,8,8,3,千克,MASS,0.8695
108012203,419623721.2600001,71,16,8,2,盒,CONTAINER,0.5326
104019901,419269137.16,107,19,11,5,千克,MASS,0.5694
109061603,417681881.4500003,72,20,11,4,个,COUNT,0.6899
108012804,416813656.6800004,107,19,11,5,个,COUNT,0.7646
109020411,416103083.8699998,101,20,11,5,个,COUNT,0.301
108010309,415302447.89,66,18,11,5,个,COUNT,0.3691
109024501,414833660.1199995,117,20,10,3,个,COUNT,0.693
109051004,413742929.18,35,15,10,3,个,COUNT,0.7532
109021499,412737930.84000003,59,19,10,4,个,COUNT,0.7135
106040102,412571936.6599997,189,20,10,3,个,COUNT,0.5644
106040601,412200220.0100012,117,18,10,4,个,COUNT,0.5623
108031503,411914701.72000015,37,12,9,4,千克,MASS,0.9613
106010106,411515058.4500002,77,19,11,4,千克,MASS,0.8284
109041599,408839264.09000015,28,11,10,4,个,COUNT,0.5428
108041801,408725139.89000005,54,17,10,4,千克,MASS,0.4588
108041199,408093653.0399998,72,18,10,5,千克,MASS,0.8201
107021201,405420720.19,124,19,11,5,千克,MASS,0.4392
106050206,405372927.58000004,105,20,11,5,个,COUNT,0.3973
108012402,405013284.61999995,124,18,11,5,个,COUNT,0.4261
101020499,404089148.68000007,60,20,12,5,OTHER,OTHER,0.6235
108010802,403316593.6699999,51,19,11,5,平方米,AREA,0.8215
109012906,403055920.50999945,77,20,11,5,个,COUNT,0.7243
108041402,402278032.6899998,91,15,8,3,个,COUNT,0.7818
110020101,400830806.71000004,17,8,8,4,立方米,VOLUME,0.7833
109060599,399837719.45000017,83,22,11,4,个,COUNT,0.6543
103020505,399643146.50000006,114,15,9,3,瓶,CONTAINER,0.3333
107030116,398880089.4,24,9,5,2,千克,MASS,0.9255
109010506,397901422.84999996,49,15,9,3,个,COUNT,0.9753
109060103,396942652.25,64,17,11,4,个,COUNT,0.686
107050103,396898785.73999995,43,17,11,4,个,COUNT,0.8308
107020104,396318924.09000015,45,16,9,5,千克,MASS,0.9706
106020299,395710845.05000025,141,25,12,5,个,COUNT,0.5666
107010108,395580215.5100001,169,19,10,4,桶,CONTAINER,0.4199
107060303,393551838.45,85,22,12,5,个,COUNT,0.3887
109020909,393509998.59999985,91,21,11,5,个,COUNT,0.5696
104030503,393471136.54999995,78,16,10,4,平方米,AREA,0.7755
104030403,392271063.7399988,72,16,9,4,个,COUNT,0.787
104010999,391250976.6100001,97,17,11,6,千克,MASS,0.713
103030802,390563343.35999995,101,15,8,2,千克,MASS,0.4008
107020228,390316699.59999996,28,12,6,3,千克,MASS,0.9974
109051301,389521357.35,55,14,10,3,个,COUNT,0.4907
107020206,389210473.98999995,52,18,11,4,千克,MASS,0.8103
107060305,389190733.9300004,66,21,13,5,个,COUNT,0.7438
105020205,388475863.78999966,113,21,12,6,个,COUNT,0.5799
109060399,388309952.85999984,79,22,11,5,个,COUNT,0.6679
103010999,387665843.04999983,85,16,9,3,千克,MASS,0.6842
108031404,387083397.4400001,45,13,10,4,千克,MASS,0.7154
103010702,386696506.00000006,41,12,8,3,个,COUNT,0.8276
109013404,385644565.2300001,109,21,11,5,个,COUNT,0.5569
108020402,385520253.8200001,38,13,10,4,千克,MASS,0.6219
109013501,384503618.8700001,78,19,11,4,个,COUNT,0.809
106040607,383298456.04000056,53,14,8,3,个,COUNT,0.6941
106051207,383084051.41999984,157,19,11,5,个,COUNT,0.5167
109012302,382764006.9799995,82,19,12,5,个,COUNT,0.7145
107030302,381636302.21999997,68,12,7,2,千克,MASS,0.8763
109024702,381515356.4700003,40,15,8,3,个,COUNT,0.6838
109023501,380104959.3,18,8,8,2,个,COUNT,0.9937
109061905,377659895.93000036,20,8,7,2,个,COUNT,0.9954
104019905,376729914.7000004,49,13,9,4,千米,LENGTH,0.8587
104011202,376408083.8900003,52,13,9,4,千克,MASS,0.6153
109060502,374779215.18,46,20,10,4,个,COUNT,0.5544
107030209,374083091.5999999,152,14,8,2,盒,CONTAINER,0.4172
109012103,372624633.31999993,104,19,9,3,个,COUNT,0.6159
103020504,370512283.26999986,129,15,9,3,千克,MASS,0.5236
104020117,370399784.1800002,27,7,7,2,个,COUNT,0.9764
301010101,369921925.27000016,90,28,14,6,千克,MASS,0.4855
108012300,368450834.01000005,74,21,12,5,个,COUNT,0.4775
101010106,367468334.83000004,128,26,14,6,千克,MASS,0.532
107029902,366131997.0199993,272,23,11,5,瓶,CONTAINER,0.2871
109020401,365837734.76,53,20,12,5,个,COUNT,0.4681
107021899,364499131.6099999,64,18,10,4,千克,MASS,0.4847
106040602,363565307.27,116,17,10,4,个,COUNT,0.6739
107021202,363518527.4899999,146,21,11,5,个,COUNT,0.3851
103020601,362683736.22,67,14,8,2,千克,MASS,0.6417
108010699,362615153.08,52,17,11,5,千克,MASS,0.4754
109050803,362564426.64999974,48,16,11,4,个,COUNT,0.689
107030212,362160530.5399999,112,12,7,2,盒,CONTAINER,0.3625
109010605,362000322.83,36,12,9,3,个,COUNT,0.946
101011502,360813157.6499999,121,15,9,3,千克,MASS,0.3904
109025503,360735520.3799999,48,15,9,3,套,SET,0.4659
108030700,360524341.0999997,38,15,9,4,千克,MASS,0.955
109024502,359693138.08,28,11,7,1,个,COUNT,0.6035
109011207,359641803.5500001,30,12,10,4,个,COUNT,0.9622
109020305,359422003.53999996,40,13,10,4,个,COUNT,0.6708
109061699,359147354.46000004,50,15,10,4,个,COUNT,0.7124
108031301,358128645.2700001,33,14,10,5,千克,MASS,0.9911
108040404,357934401.51000017,199,22,11,5,个,COUNT,0.7243
107030208,353882480.26,71,10,6,2,盒,CONTAINER,0.7438
108032102,353649971.07,31,10,9,4,千克,MASS,0.8193
108041403,352551746.9999997,92,18,11,4,个,COUNT,0.6725
105010403,352317154.7199999,51,15,11,5,立方米,VOLUME,0.6999
102050405,351620091.76,44,17,11,5,千克,MASS,0.8035
102050900,350747465.00999975,43,16,9,4,千克,MASS,0.7817
108010310,350392834.9299998,62,18,11,5,个,COUNT,0.316
109025309,349064564.15000004,59,17,10,4,个,COUNT,0.502
106051009,348321207.40999985,168,23,12,5,个,COUNT,0.6025
109012606,346709395.90000004,43,17,11,5,千克,MASS,0.4334
109020902,345098120.53,35,10,9,4,个,COUNT,0.5184
201040000,344145845.8000001,84,26,14,6,千克,MASS,0.3714
103020603,344099009.53,143,15,9,3,箱,CONTAINER,0.4423
107020205,343852280.8500001,45,15,10,5,千克,MASS,0.8266
109050802,342017874.70999986,40,14,10,4,个,COUNT,0.576
107040102,341476308.0,22,11,8,5,千克,MASS,0.9443
107020226,340835072.25000006,14,7,5,3,千克,MASS,0.9991
109020405,340751903.2399999,42,14,10,4,个,COUNT,0.8506
103011106,340235688.97,50,14,8,2,箱,CONTAINER,0.5871
108011199,340190272.52000004,71,19,11,5,个,COUNT,0.5306
109020408,339817444.66,78,19,11,5,套,SET,0.2488
102050602,338934536.84999996,13,8,5,2,千克,MASS,0.9984
104020201,338826889.1900001,52,15,10,4,个,COUNT,0.6047
102040111,337557146.8299999,18,6,6,3,千克,MASS,0.9931
109020208,336332315.15000004,51,16,10,4,个,COUNT,0.4775
108031603,335493144.38999975,36,16,9,4,千克,MASS,0.9587
107020109,335291970.73,25,12,7,3,千克,MASS,0.9983
104010504,334796601.0100001,63,13,9,3,个,COUNT,0.7303
102050204,334430951.74000007,44,16,11,6,千克,MASS,0.8142
109011109,334288041.1499999,91,20,11,4,个,COUNT,0.6564
109061801,332958999.3000029,52,13,9,3,个,COUNT,0.9804
109023101,332456018.38,80,18,10,4,个,COUNT,0.7992
106051208,332035471.7599997,42,15,9,3,个,COUNT,0.8928
109041699,329748722.6799998,43,16,10,4,个,COUNT,0.8319
102050501,329482589.16,35,15,10,5,千克,MASS,0.9686
104010901,329104302.04999995,122,20,11,5,千克,MASS,0.6873
109011502,328852043.21999997,21,7,7,3,个,COUNT,0.9914
109012702,326882792.5899997,75,17,11,5,个,COUNT,0.9361
108012102,326848364.43000007,69,17,10,4,个,COUNT,0.7245
109062102,326207846.62,13,7,6,1,个,COUNT,0.6956
109042103,325894318.2199999,38,13,9,3,个,COUNT,0.6151
107030110,325455096.9,33,12,8,3,千克,MASS,0.6672
108012001,324203920.09000003,71,19,11,5,个,COUNT,0.7456
107021703,322863240.41,51,15,9,3,OTHER,OTHER,0.5088
104020404,322652585.97000533,71,19,11,5,个,COUNT,0.8377
107020224,322619267.5400001,25,9,7,3,千克,MASS,0.9945
105010801,322018861.2400013,177,21,11,5,个,COUNT,0.6437
108040799,321718788.1900002,116,18,9,3,个,COUNT,0.5848
109020304,320893111.43,52,17,11,5,个,COUNT,0.8007
110020199,320822527.89000016,24,12,11,6,立方米,VOLUME,0.4941
109042403,318970392.30999994,64,13,9,4,个,COUNT,0.7782
107040101,318463202.21999997,35,17,9,5,千克,MASS,0.9899
109010203,318445469.94,58,19,11,5,个,COUNT,0.8341
103010704,317260229.41999996,72,17,9,3,千克,MASS,0.8167
101020402,315982781.60999995,78,21,12,5,千克,MASS,0.9333
107030411,315712542.43000007,28,10,5,1,盒,CONTAINER,0.7199
108031104,315307351.15,10,5,5,3,千克,MASS,0.9959
101010499,313400316.4700001,98,20,10,4,千克,MASS,0.9111
107040305,313316849.08,37,14,9,5,千克,MASS,0.85
103011500,312822417.81000006,49,13,7,2,千克,MASS,0.9715
107021511,312702496.4099999,38,13,8,4,千克,MASS,0.9827
109022813,312491411.9899999,40,15,9,3,个,COUNT,0.9638
109061906,312109796.06000024,43,12,11,5,个,COUNT,0.9188
108010404,311932276.39000005,87,21,11,5,千米,LENGTH,0.313
109024210,311927085.1300001,44,18,8,2,个,COUNT,0.5753
109041402,311495145.6599999,19,11,7,1,个,COUNT,0.9758
109060605,310864478.7800001,56,20,11,4,个,COUNT,0.7011
108010804,309737630.7399999,56,17,11,5,平方米,AREA,0.4894
109010601,309354633.1699999,51,16,10,4,个,COUNT,0.8954
103010804,308521362.8900001,131,16,8,2,千克,MASS,0.3235
109032803,308229959.93999994,39,14,10,4,千克,MASS,0.6797
109050704,307926168.25,34,14,9,3,个,COUNT,0.5591
